,Usia,Gender,Gaji,Jumlah Anak
4998,22,L,5-10jt,1
4999,29,L,5-10jt,5
5000,35,P,5-10jt,5
5001,38,P,5-10jt,2
5002,21,P,5-10jt,5
5003,60,P,5-10jt,0
5004,52,P,5-10jt,5
5005,43,P,5-10jt,1
5006,34,L,5-10jt,6
5007,37,P,5-10jt,4
5008,39,P,5-10jt,6
5009,27,P,5-10jt,4
5010,51,L,5-10jt,2
5011,23,P,5-10jt,6
5012,44,P,5-10jt,6
5013,19,L,5-10jt,2
5014,53,P,5-10jt,2
5015,56,P,5-10jt,2
5016,39,P,5-10jt,6
5017,31,P,5-10jt,1
5018,46,L,5-10jt,0
5019,33,L,5-10jt,0
5020,35,L,5-10jt,2
5021,54,P,5-10jt,1
5022,30,P,5-10jt,6
5023,20,P,5-10jt,0
5024,47,P,5-10jt,0
5025,40,P,5-10jt,6
5026,22,L,5-10jt,6
5027,34,P,5-10jt,0
5028,28,P,5-10jt,1
5029,44,P,5-10jt,2
5030,30,L,5-10jt,1
5031,34,P,5-10jt,2
5032,50,P,5-10jt,4
5033,59,L,5-10jt,0
5034,33,P,5-10jt,2
5035,18,L,5-10jt,5
5036,29,P,5-10jt,6
5037,19,L,5-10jt,2
5038,21,P,5-10jt,1
5039,58,L,5-10jt,2
5040,47,P,5-10jt,1
5041,27,L,5-10jt,5
5042,29,P,5-10jt,5
5043,27,P,5-10jt,2
5044,32,P,5-10jt,2
5045,32,P,5-10jt,4
5046,29,P,5-10jt,3
5047,51,L,5-10jt,2
5048,27,L,5-10jt,6
5049,33,L,5-10jt,3
5050,58,P,5-10jt,3
5051,50,L,5-10jt,6
5052,21,L,5-10jt,1
5053,53,P,5-10jt,2
5054,54,L,5-10jt,0
5055,49,P,5-10jt,3
5056,19,P,5-10jt,2
5057,23,P,5-10jt,0
5058,18,P,5-10jt,6
5059,55,L,5-10jt,3
5060,42,P,5-10jt,3
5061,19,P,5-10jt,0
5062,18,L,5-10jt,0
5063,28,L,5-10jt,3
5064,43,P,5-10jt,5
5065,29,L,5-10jt,6
5066,38,P,5-10jt,4
5067,55,P,5-10jt,1
5068,29,L,5-10jt,3
5069,51,P,5-10jt,0
5070,45,L,5-10jt,2
5071,21,P,5-10jt,4
5072,20,P,5-10jt,0
5073,59,L,5-10jt,3
5074,55,L,5-10jt,4
5075,48,L,5-10jt,1
5076,56,P,5-10jt,2
5077,21,L,5-10jt,5
5078,44,P,5-10jt,0
5079,29,P,5-10jt,5
5080,39,P,5-10jt,5
5081,27,L,5-10jt,2
5082,52,P,5-10jt,0
5083,52,P,5-10jt,1
5084,60,P,5-10jt,3
5085,19,L,5-10jt,6
5086,35,L,5-10jt,2
5087,43,L,5-10jt,0
5088,59,P,5-10jt,4
5089,50,L,5-10jt,5
5090,31,L,5-10jt,3
5091,53,P,5-10jt,3
5092,18,P,5-10jt,2
5093,25,L,5-10jt,1
5094,18,P,5-10jt,1
5095,25,L,5-10jt,2
5096,40,L,5-10jt,1
5097,60,P,5-10jt,3
5098,45,L,5-10jt,5
5099,30,L,5-10jt,6
5100,19,P,5-10jt,1
5101,51,P,5-10jt,4
5102,18,P,5-10jt,0
5103,59,L,5-10jt,2
5104,27,L,5-10jt,4
5105,18,L,5-10jt,0
5106,32,P,5-10jt,2
5107,50,P,5-10jt,4
5108,57,L,5-10jt,0
5109,19,L,5-10jt,0
5110,44,L,5-10jt,3
5111,18,P,5-10jt,6
5112,47,P,5-10jt,5
5113,23,L,5-10jt,6
5114,59,L,5-10jt,0
5115,36,P,5-10jt,6
5116,52,L,5-10jt,2
5117,55,L,5-10jt,5
5118,58,P,5-10jt,2
5119,21,P,5-10jt,2
5120,25,P,5-10jt,3
5121,42,P,5-10jt,6
5122,37,L,5-10jt,1
5123,24,P,5-10jt,0
5124,51,L,5-10jt,0
5125,33,L,5-10jt,4
5126,48,P,5-10jt,1
5127,50,P,5-10jt,1
5128,49,L,5-10jt,6
5129,21,P,5-10jt,4
5130,19,P,5-10jt,3
5131,56,P,5-10jt,5
5132,50,L,5-10jt,3
5133,29,L,5-10jt,4
5134,35,L,5-10jt,2
5135,18,P,5-10jt,4
5136,35,P,5-10jt,4
5137,30,L,5-10jt,4
5138,32,L,5-10jt,6
5139,52,L,5-10jt,6
5140,34,L,5-10jt,3
5141,52,P,5-10jt,2
5142,41,L,5-10jt,3
5143,43,L,5-10jt,0
5144,37,P,5-10jt,3
5145,26,L,5-10jt,1
5146,32,P,5-10jt,0
5147,60,L,5-10jt,4
5148,17,L,5-10jt,4
5149,25,L,5-10jt,0
5150,23,L,5-10jt,1
5151,53,P,5-10jt,6
5152,51,P,5-10jt,0
5153,38,L,5-10jt,5
5154,34,L,5-10jt,5
5155,25,P,5-10jt,3
5156,51,L,5-10jt,4
5157,48,L,5-10jt,5
5158,46,L,5-10jt,0
5159,25,L,5-10jt,5
5160,45,P,5-10jt,5
5161,53,P,5-10jt,1
5162,27,P,5-10jt,0
5163,52,P,5-10jt,6
5164,46,P,5-10jt,0
5165,57,L,5-10jt,3
5166,43,P,5-10jt,3
5167,54,L,5-10jt,3
5168,57,L,5-10jt,0
5169,47,P,5-10jt,2
5170,31,L,5-10jt,5
5171,18,L,5-10jt,6
5172,36,L,5-10jt,1
5173,37,P,5-10jt,0
5174,17,L,5-10jt,2
5175,24,L,5-10jt,4
5176,33,L,5-10jt,0
5177,18,P,5-10jt,6
5178,19,P,5-10jt,5
5179,42,P,5-10jt,5
5180,42,L,5-10jt,2
5181,57,P,5-10jt,5
5182,38,L,5-10jt,6
5183,40,L,5-10jt,3
5184,50,L,5-10jt,3
5185,58,P,5-10jt,6
5186,21,P,5-10jt,5
5187,28,P,5-10jt,3
5188,40,P,5-10jt,1
5189,39,L,5-10jt,0
5190,28,P,5-10jt,0
5191,53,L,5-10jt,5
5192,35,P,5-10jt,4
5193,58,L,5-10jt,0
5194,46,P,5-10jt,1
5195,57,L,5-10jt,3
5196,48,L,5-10jt,0
5197,47,P,5-10jt,2
5198,28,L,5-10jt,0
5199,25,P,5-10jt,4
5200,48,L,5-10jt,1
5201,29,P,5-10jt,4
5202,51,P,5-10jt,1
5203,55,P,5-10jt,5
5204,52,P,5-10jt,2
5205,20,L,5-10jt,4
5206,48,L,5-10jt,4
5207,55,P,5-10jt,6
5208,52,L,5-10jt,0
5209,19,P,5-10jt,5
5210,34,P,5-10jt,1
5211,39,L,5-10jt,0
5212,42,P,5-10jt,5
5213,26,L,5-10jt,1
5214,32,P,5-10jt,1
5215,32,P,5-10jt,0
5216,53,L,5-10jt,0
5217,17,P,5-10jt,2
5218,48,L,5-10jt,0
5219,46,P,5-10jt,0
5220,39,P,5-10jt,0
5221,31,L,5-10jt,1
5222,23,L,5-10jt,2
5223,37,P,5-10jt,0
5224,38,L,5-10jt,4
5225,48,L,5-10jt,3
5226,33,P,5-10jt,0
5227,60,L,5-10jt,6
5228,23,L,5-10jt,5
5229,19,P,5-10jt,2
5230,28,P,5-10jt,4
5231,42,L,5-10jt,4
5232,27,P,5-10jt,5
5233,41,L,5-10jt,2
5234,54,L,5-10jt,0
5235,24,P,5-10jt,6
5236,23,L,5-10jt,4
5237,36,P,5-10jt,1
5238,30,P,5-10jt,1
5239,57,P,5-10jt,4
5240,56,L,5-10jt,6
5241,50,L,5-10jt,5
5242,55,L,5-10jt,6
5243,42,L,5-10jt,4
5244,51,P,5-10jt,2
5245,33,P,5-10jt,6
5246,24,P,5-10jt,4
5247,22,P,5-10jt,0
5248,54,P,5-10jt,2
5249,25,P,5-10jt,1
5250,20,L,5-10jt,6
5251,17,L,5-10jt,0
5252,56,L,5-10jt,2
5253,26,L,5-10jt,0
5254,33,L,5-10jt,3
5255,43,P,5-10jt,3
5256,23,P,5-10jt,4
5257,20,P,5-10jt,1
5258,47,P,5-10jt,3
5259,52,L,5-10jt,2
5260,49,L,5-10jt,4
5261,35,P,5-10jt,2
5262,26,P,5-10jt,2
5263,57,L,5-10jt,1
5264,25,P,5-10jt,1
5265,32,L,5-10jt,6
5266,23,P,5-10jt,5
5267,45,P,5-10jt,6
5268,50,P,5-10jt,1
5269,25,L,5-10jt,2
5270,22,P,5-10jt,1
5271,20,P,5-10jt,4
5272,21,L,5-10jt,2
5273,33,L,5-10jt,5
5274,57,P,5-10jt,3
5275,38,P,5-10jt,1
5276,48,L,5-10jt,2
5277,46,P,5-10jt,0
5278,22,L,5-10jt,4
5279,44,P,5-10jt,4
5280,43,L,5-10jt,0
5281,35,P,5-10jt,1
5282,60,L,5-10jt,3
5283,31,P,5-10jt,5
5284,29,P,5-10jt,3
5285,49,P,5-10jt,6
5286,50,L,5-10jt,5
5287,57,L,5-10jt,3
5288,55,L,5-10jt,1
5289,29,L,5-10jt,2
5290,30,P,5-10jt,5
5291,29,P,5-10jt,0
5292,37,L,5-10jt,4
5293,44,P,5-10jt,0
5294,43,P,5-10jt,5
5295,43,P,5-10jt,5
5296,17,L,5-10jt,0
5297,30,P,5-10jt,6
5298,58,L,5-10jt,2
5299,22,L,5-10jt,2
5300,21,P,5-10jt,1
5301,60,L,5-10jt,6
5302,22,L,5-10jt,5
5303,53,L,5-10jt,2
5304,42,P,5-10jt,5
5305,24,L,5-10jt,0
5306,47,P,5-10jt,4
5307,29,L,5-10jt,2
5308,60,P,5-10jt,6
5309,30,L,5-10jt,3
5310,47,P,5-10jt,5
5311,55,P,5-10jt,3
5312,19,L,5-10jt,1
5313,54,L,5-10jt,5
5314,17,L,5-10jt,6
5315,54,L,5-10jt,5
5316,23,P,5-10jt,1
5317,46,L,5-10jt,6
5318,30,L,5-10jt,1
5319,54,P,5-10jt,3
5320,44,P,5-10jt,5
5321,48,L,5-10jt,0
5322,49,L,5-10jt,5
5323,20,L,5-10jt,3
5324,22,L,5-10jt,0
5325,45,L,5-10jt,6
5326,43,L,5-10jt,2
5327,35,P,5-10jt,5
5328,52,P,5-10jt,3
5329,46,P,5-10jt,6
5330,59,L,5-10jt,1
5331,29,P,5-10jt,2
5332,17,L,5-10jt,1
5333,58,L,5-10jt,2
5334,53,P,5-10jt,6
5335,34,P,5-10jt,1
5336,52,L,5-10jt,0
5337,49,P,5-10jt,1
5338,42,P,5-10jt,6
5339,28,L,5-10jt,2
5340,52,L,5-10jt,6
5341,59,L,5-10jt,4
5342,35,P,5-10jt,4
5343,33,P,5-10jt,0
5344,21,L,5-10jt,5
5345,48,P,5-10jt,3
5346,46,L,5-10jt,0
5347,33,P,5-10jt,6
5348,49,L,5-10jt,4
5349,23,L,5-10jt,5
5350,34,P,5-10jt,6
5351,53,L,5-10jt,6
5352,31,L,5-10jt,1
5353,56,L,5-10jt,0
5354,31,P,5-10jt,1
5355,25,L,5-10jt,3
5356,56,L,5-10jt,0
5357,52,P,5-10jt,3
5358,58,L,5-10jt,6
5359,27,P,5-10jt,1
5360,18,P,5-10jt,0
5361,60,P,5-10jt,3
5362,37,P,5-10jt,1
5363,40,L,5-10jt,4
5364,36,P,5-10jt,6
5365,30,P,5-10jt,2
5366,22,P,5-10jt,3
5367,22,P,5-10jt,0
5368,36,L,5-10jt,6
5369,18,L,5-10jt,3
5370,21,P,5-10jt,0
5371,20,L,5-10jt,6
5372,52,P,5-10jt,0
5373,40,L,5-10jt,4
5374,59,L,5-10jt,6
5375,55,L,5-10jt,0
5376,43,P,5-10jt,6
5377,27,L,5-10jt,2
5378,43,L,5-10jt,1
5379,26,L,5-10jt,5
5380,38,L,5-10jt,1
5381,27,L,5-10jt,5
5382,48,P,5-10jt,2
5383,30,P,5-10jt,5
5384,43,P,5-10jt,5
5385,53,P,5-10jt,2
5386,36,P,5-10jt,2
5387,24,L,5-10jt,0
5388,44,P,5-10jt,4
5389,48,L,5-10jt,2
5390,35,P,5-10jt,4
5391,57,P,5-10jt,3
5392,44,L,5-10jt,4
5393,30,P,5-10jt,1
5394,18,P,5-10jt,5
5395,49,P,5-10jt,0
5396,22,P,5-10jt,1
5397,23,P,5-10jt,5
5398,45,L,5-10jt,1
5399,57,L,5-10jt,4
5400,43,L,5-10jt,5
5401,42,P,5-10jt,6
5402,40,L,5-10jt,6
5403,43,P,5-10jt,4
5404,23,L,5-10jt,1
5405,17,P,5-10jt,4
5406,26,P,5-10jt,4
5407,51,P,5-10jt,1
5408,60,L,5-10jt,0
5409,34,P,5-10jt,5
5410,21,L,5-10jt,5
5411,57,L,5-10jt,0
5412,59,P,5-10jt,3
5413,29,L,5-10jt,3
5414,43,P,5-10jt,1
5415,19,P,5-10jt,4
5416,19,L,5-10jt,0
5417,49,P,5-10jt,3
5418,41,L,5-10jt,4
5419,52,L,5-10jt,2
5420,27,P,5-10jt,3
5421,36,P,5-10jt,0
5422,24,P,5-10jt,6
5423,57,L,5-10jt,0
5424,43,P,5-10jt,5
5425,56,P,5-10jt,4
5426,32,L,5-10jt,3
5427,44,P,5-10jt,5
5428,24,P,5-10jt,4
5429,33,P,5-10jt,5
5430,56,L,5-10jt,0
5431,39,P,5-10jt,5
5432,40,P,5-10jt,3
5433,40,P,5-10jt,4
5434,46,P,5-10jt,6
5435,46,L,5-10jt,4
5436,22,L,5-10jt,5
5437,43,L,5-10jt,1
5438,58,L,5-10jt,3
5439,52,L,5-10jt,5
5440,41,L,5-10jt,5
5441,32,P,5-10jt,2
5442,41,P,5-10jt,0
5443,17,P,5-10jt,2
5444,54,L,5-10jt,0
5445,49,L,5-10jt,3
5446,39,L,5-10jt,2
5447,30,P,5-10jt,2
5448,23,L,5-10jt,3
5449,29,L,5-10jt,0
5450,34,P,5-10jt,1
5451,54,L,5-10jt,2
5452,31,P,5-10jt,6
5453,25,P,5-10jt,5
5454,38,L,5-10jt,1
5455,43,P,5-10jt,6
5456,54,P,5-10jt,4
5457,54,L,5-10jt,4
5458,50,P,5-10jt,0
5459,20,P,5-10jt,0
5460,54,P,5-10jt,2
5461,27,L,5-10jt,1
5462,56,L,5-10jt,1
5463,56,L,5-10jt,2
5464,58,L,5-10jt,2
5465,25,P,5-10jt,3
5466,50,L,5-10jt,2
5467,38,L,5-10jt,5
5468,24,P,5-10jt,3
5469,53,P,5-10jt,6
5470,60,P,5-10jt,1
5471,48,P,5-10jt,3
5472,54,L,5-10jt,4
5473,35,L,5-10jt,6
5474,37,P,5-10jt,1
5475,53,L,5-10jt,1
5476,24,P,5-10jt,5
5477,39,L,5-10jt,1
5478,31,L,5-10jt,5
5479,58,P,5-10jt,5
5480,42,P,5-10jt,0
5481,29,P,5-10jt,2
5482,54,P,5-10jt,1
5483,28,P,5-10jt,6
5484,43,P,5-10jt,2
5485,42,L,5-10jt,6
5486,44,P,5-10jt,5
5487,26,P,5-10jt,0
5488,22,P,5-10jt,0
5489,56,L,5-10jt,6
5490,19,L,5-10jt,3
5491,52,L,5-10jt,3
5492,56,L,5-10jt,5
5493,40,P,5-10jt,2
5494,58,P,5-10jt,0
5495,45,P,5-10jt,0
5496,54,P,5-10jt,2
5497,52,L,5-10jt,2
5498,39,P,5-10jt,3
5499,36,P,5-10jt,4
5500,60,L,5-10jt,4
5501,57,P,5-10jt,3
5502,40,L,5-10jt,4
5503,59,P,5-10jt,3
5504,52,P,5-10jt,6
5505,50,P,5-10jt,6
5506,56,L,5-10jt,1
5507,55,L,5-10jt,1
5508,27,P,5-10jt,1
5509,45,L,5-10jt,6
5510,17,P,5-10jt,2
5511,37,P,5-10jt,1
5512,22,P,5-10jt,1
5513,26,P,5-10jt,3
5514,39,P,5-10jt,2
5515,23,P,5-10jt,5
5516,32,L,5-10jt,5
5517,38,P,5-10jt,6
5518,43,P,5-10jt,1
5519,31,P,5-10jt,2
5520,44,L,5-10jt,0
5521,21,L,5-10jt,1
5522,38,P,5-10jt,1
5523,41,L,5-10jt,4
5524,23,P,5-10jt,2
5525,56,L,5-10jt,5
5526,45,L,5-10jt,3
5527,45,L,5-10jt,1
5528,24,L,5-10jt,3
5529,28,L,5-10jt,0
5530,50,P,5-10jt,1
5531,38,L,5-10jt,1
5532,36,L,5-10jt,5
5533,46,L,5-10jt,4
5534,31,P,5-10jt,3
5535,57,P,5-10jt,5
5536,30,L,5-10jt,5
5537,22,L,5-10jt,2
5538,44,P,5-10jt,1
5539,45,P,5-10jt,1
5540,56,L,5-10jt,3
5541,17,P,5-10jt,1
5542,40,L,5-10jt,6
5543,36,L,5-10jt,3
5544,20,L,5-10jt,6
5545,33,P,5-10jt,4
5546,46,L,5-10jt,2
5547,43,P,5-10jt,5
5548,32,L,5-10jt,3
5549,57,P,5-10jt,3
5550,33,P,5-10jt,5
5551,44,P,5-10jt,1
5552,38,P,5-10jt,2
5553,59,P,5-10jt,2
5554,58,L,5-10jt,5
5555,24,L,5-10jt,5
5556,34,L,5-10jt,0
5557,50,P,5-10jt,2
5558,46,L,5-10jt,0
5559,27,L,5-10jt,4
5560,32,L,5-10jt,4
5561,56,P,5-10jt,1
5562,51,L,5-10jt,2
5563,47,P,5-10jt,0
5564,31,P,5-10jt,3
5565,29,L,5-10jt,0
5566,43,L,5-10jt,2
5567,19,P,5-10jt,1
5568,26,P,5-10jt,3
5569,21,L,5-10jt,3
5570,56,P,5-10jt,3
5571,17,P,5-10jt,2
5572,19,L,5-10jt,5
5573,50,L,5-10jt,5
5574,24,P,5-10jt,6
5575,21,L,5-10jt,2
5576,37,P,5-10jt,0
5577,46,L,5-10jt,1
5578,33,L,5-10jt,1
5579,22,P,5-10jt,4
5580,42,L,5-10jt,4
5581,57,P,5-10jt,1
5582,32,P,5-10jt,2
5583,56,L,5-10jt,0
5584,33,L,5-10jt,6
5585,21,L,5-10jt,3
5586,31,L,5-10jt,5
5587,58,L,5-10jt,4
5588,32,P,5-10jt,1
5589,48,P,5-10jt,2
5590,36,L,5-10jt,5
5591,26,L,5-10jt,4
5592,31,P,5-10jt,1
5593,47,P,5-10jt,4
5594,36,P,5-10jt,3
5595,27,P,5-10jt,4
5596,26,L,5-10jt,6
5597,35,P,5-10jt,1
5598,48,P,5-10jt,6
5599,59,P,5-10jt,4
5600,34,P,5-10jt,5
5601,35,L,5-10jt,2
5602,21,P,5-10jt,5
5603,45,L,5-10jt,6
5604,32,P,5-10jt,2
5605,34,L,5-10jt,2
5606,46,P,5-10jt,0
5607,24,P,5-10jt,1
5608,47,L,5-10jt,3
5609,20,L,5-10jt,0
5610,59,P,5-10jt,2
5611,23,P,5-10jt,2
5612,26,P,5-10jt,4
5613,30,L,5-10jt,5
5614,24,P,5-10jt,6
5615,37,L,5-10jt,2
5616,36,L,5-10jt,0
5617,41,L,5-10jt,2
5618,41,L,5-10jt,0
5619,35,P,5-10jt,0
5620,54,L,5-10jt,2
5621,50,L,5-10jt,3
5622,27,P,5-10jt,4
5623,21,L,5-10jt,6
5624,40,P,5-10jt,2
5625,27,L,5-10jt,4
5626,54,L,5-10jt,6
5627,49,L,5-10jt,3
5628,55,L,5-10jt,0
5629,29,P,5-10jt,6
5630,59,L,5-10jt,4
5631,37,L,5-10jt,1
5632,30,L,5-10jt,5
5633,36,P,5-10jt,4
5634,52,P,5-10jt,0
5635,17,P,5-10jt,3
5636,31,P,5-10jt,3
5637,22,L,5-10jt,3
5638,49,P,5-10jt,3
5639,58,L,5-10jt,5
5640,25,P,5-10jt,3
5641,55,P,5-10jt,2
5642,51,L,5-10jt,0
5643,60,P,5-10jt,1
5644,35,L,5-10jt,4
5645,54,L,5-10jt,4
5646,46,L,5-10jt,1
5647,18,P,5-10jt,1
5648,34,L,5-10jt,5
5649,56,L,5-10jt,5
5650,57,P,5-10jt,4
5651,32,L,5-10jt,1
5652,43,L,5-10jt,4
5653,25,P,5-10jt,0
5654,51,P,5-10jt,2
5655,33,L,5-10jt,1
5656,28,P,5-10jt,1
5657,39,P,5-10jt,4
5658,45,P,5-10jt,5
5659,19,P,5-10jt,0
5660,22,P,5-10jt,5
5661,51,L,5-10jt,1
5662,37,L,5-10jt,1
5663,55,P,5-10jt,3
5664,42,P,5-10jt,4
5665,38,P,5-10jt,3
5666,43,P,5-10jt,6
5667,21,P,5-10jt,4
5668,41,P,5-10jt,3
5669,18,L,5-10jt,5
5670,49,L,5-10jt,5
5671,20,P,5-10jt,3
5672,22,P,5-10jt,6
5673,58,L,5-10jt,6
5674,37,L,5-10jt,5
5675,54,P,5-10jt,6
5676,23,L,5-10jt,3
5677,33,L,5-10jt,2
5678,34,L,5-10jt,1
5679,24,L,5-10jt,2
5680,25,L,5-10jt,5
5681,52,L,5-10jt,3
5682,24,P,5-10jt,4
5683,32,P,5-10jt,6
5684,60,P,5-10jt,3
5685,34,L,5-10jt,4
5686,47,L,5-10jt,4
5687,35,L,5-10jt,5
5688,57,P,5-10jt,6
5689,31,P,5-10jt,2
5690,56,P,5-10jt,3
5691,22,P,5-10jt,0
5692,20,P,5-10jt,5
5693,53,L,5-10jt,5
5694,59,L,5-10jt,2
5695,25,L,5-10jt,0
5696,21,P,5-10jt,4
5697,58,P,5-10jt,1
5698,33,L,5-10jt,3
5699,44,L,5-10jt,2
5700,24,L,5-10jt,0
5701,32,P,5-10jt,3
5702,39,P,5-10jt,4
5703,43,P,5-10jt,3
5704,26,L,5-10jt,1
5705,39,L,5-10jt,4
5706,31,P,5-10jt,5
5707,43,P,5-10jt,1
5708,31,L,5-10jt,6
5709,21,P,5-10jt,5
5710,41,L,5-10jt,0
5711,41,P,5-10jt,4
5712,56,L,5-10jt,0
5713,35,L,5-10jt,1
5714,31,L,5-10jt,3
5715,56,P,5-10jt,6
5716,53,L,5-10jt,6
5717,37,P,5-10jt,4
5718,53,P,5-10jt,2
5719,22,P,5-10jt,2
5720,17,L,5-10jt,1
5721,47,L,5-10jt,4
5722,52,L,5-10jt,1
5723,28,P,5-10jt,5
5724,50,P,5-10jt,5
5725,56,P,5-10jt,3
5726,46,P,5-10jt,1
5727,51,P,5-10jt,4
5728,34,L,5-10jt,0
5729,48,L,5-10jt,1
5730,32,P,5-10jt,6
5731,54,P,5-10jt,0
5732,24,P,5-10jt,4
5733,23,P,5-10jt,6
5734,42,P,5-10jt,3
5735,35,L,5-10jt,6
5736,37,P,5-10jt,5
5737,26,P,5-10jt,1
5738,37,P,5-10jt,1
5739,60,L,5-10jt,0
5740,36,P,5-10jt,0
5741,38,P,5-10jt,1
5742,17,L,5-10jt,6
5743,53,L,5-10jt,2
5744,34,P,5-10jt,3
5745,52,L,5-10jt,0
5746,54,P,5-10jt,0
5747,48,L,5-10jt,6
5748,35,L,5-10jt,3
5749,20,P,5-10jt,0
5750,37,P,5-10jt,6
5751,26,P,5-10jt,6
5752,18,L,5-10jt,1
5753,20,P,5-10jt,5
5754,51,L,5-10jt,6
5755,46,P,5-10jt,6
5756,56,L,5-10jt,3
5757,34,L,5-10jt,3
5758,27,L,5-10jt,1
5759,42,P,5-10jt,1
5760,21,L,5-10jt,6
5761,35,L,5-10jt,5
5762,40,P,5-10jt,4
5763,23,L,5-10jt,6
5764,52,L,5-10jt,0
5765,32,L,5-10jt,6
5766,17,L,5-10jt,3
5767,42,L,5-10jt,6
5768,19,L,5-10jt,6
5769,25,P,5-10jt,3
5770,48,P,5-10jt,4
5771,29,P,5-10jt,0
5772,40,P,5-10jt,6
5773,47,P,5-10jt,0
5774,28,L,5-10jt,5
5775,26,P,5-10jt,4
5776,20,L,5-10jt,4
5777,42,P,5-10jt,3
5778,49,L,5-10jt,3
5779,24,P,5-10jt,1
5780,48,L,5-10jt,4
5781,57,L,5-10jt,0
5782,39,L,5-10jt,5
5783,46,L,5-10jt,3
5784,49,L,5-10jt,6
5785,36,L,5-10jt,4
5786,32,L,5-10jt,5
5787,49,P,5-10jt,6
5788,41,L,5-10jt,2
5789,53,L,5-10jt,2
5790,33,L,5-10jt,4
5791,22,P,5-10jt,5
5792,57,L,5-10jt,1
5793,52,L,5-10jt,0
5794,32,L,5-10jt,6
5795,45,P,5-10jt,3
5796,39,P,5-10jt,2
5797,33,L,5-10jt,3
5798,51,L,5-10jt,0
5799,24,L,5-10jt,5
5800,47,L,5-10jt,4
5801,26,P,5-10jt,4
5802,60,L,5-10jt,4
5803,48,P,5-10jt,4
5804,37,L,5-10jt,2
5805,30,P,5-10jt,6
5806,23,P,5-10jt,1
5807,60,L,5-10jt,3
5808,22,P,5-10jt,3
5809,29,P,5-10jt,4
5810,30,L,5-10jt,1
5811,35,P,5-10jt,1
5812,23,L,5-10jt,2
5813,23,L,5-10jt,5
5814,42,L,5-10jt,3
5815,39,P,5-10jt,0
5816,57,L,5-10jt,2
5817,54,L,5-10jt,3
5818,46,P,5-10jt,4
5819,49,P,5-10jt,1
5820,43,P,5-10jt,5
5821,41,P,5-10jt,1
5822,17,P,5-10jt,1
5823,53,P,5-10jt,3
5824,56,L,5-10jt,0
5825,30,L,5-10jt,0
5826,28,L,5-10jt,2
5827,27,L,5-10jt,1
5828,44,L,5-10jt,1
5829,27,P,5-10jt,5
5830,56,L,5-10jt,0
5831,39,L,5-10jt,4
5832,38,P,5-10jt,2
5833,39,L,5-10jt,5
5834,27,L,5-10jt,0
5835,55,L,5-10jt,6
5836,49,P,5-10jt,4
5837,28,L,5-10jt,6
5838,22,L,5-10jt,3
5839,42,P,5-10jt,2
5840,52,P,5-10jt,6
5841,52,L,5-10jt,1
5842,54,P,5-10jt,6
5843,60,P,5-10jt,4
5844,40,P,5-10jt,4
5845,18,P,5-10jt,1
5846,57,P,5-10jt,6
5847,57,P,5-10jt,2
5848,60,P,5-10jt,4
5849,60,L,5-10jt,0
5850,26,P,5-10jt,2
5851,55,L,5-10jt,2
5852,31,L,5-10jt,1
5853,45,L,5-10jt,0
5854,28,P,5-10jt,0
5855,60,L,5-10jt,0
5856,19,P,5-10jt,0
5857,40,L,5-10jt,1
5858,45,L,5-10jt,2
5859,57,L,5-10jt,5
5860,35,P,5-10jt,3
5861,22,L,5-10jt,2
5862,29,P,5-10jt,2
5863,55,P,5-10jt,4
5864,34,P,5-10jt,1
5865,20,P,5-10jt,6
5866,36,P,5-10jt,5
5867,50,L,5-10jt,2
5868,22,P,5-10jt,4
5869,43,L,5-10jt,6
5870,27,P,5-10jt,0
5871,18,L,5-10jt,2
5872,35,L,5-10jt,6
5873,30,P,5-10jt,0
5874,22,P,5-10jt,3
5875,32,P,5-10jt,6
5876,43,P,5-10jt,0
5877,60,P,5-10jt,2
5878,28,P,5-10jt,2
5879,26,L,5-10jt,1
5880,51,L,5-10jt,2
5881,22,P,5-10jt,1
5882,48,P,5-10jt,5
5883,36,P,5-10jt,3
5884,37,P,5-10jt,3
5885,25,P,5-10jt,0
5886,41,P,5-10jt,2
5887,21,L,5-10jt,5
5888,19,L,5-10jt,1
5889,36,P,5-10jt,1
5890,42,P,5-10jt,1
5891,25,L,5-10jt,5
5892,44,L,5-10jt,6
5893,21,P,5-10jt,0
5894,50,L,5-10jt,3
5895,20,P,5-10jt,1
5896,34,P,5-10jt,1
5897,21,L,5-10jt,5
5898,31,P,5-10jt,6
5899,34,P,5-10jt,5
5900,27,P,5-10jt,6
5901,47,L,5-10jt,4
5902,44,P,5-10jt,1
5903,45,L,5-10jt,3
5904,41,L,5-10jt,0
5905,59,L,5-10jt,6
5906,58,L,5-10jt,2
5907,28,P,5-10jt,5
5908,33,L,5-10jt,3
5909,27,P,5-10jt,0
5910,51,P,5-10jt,0
5911,19,P,5-10jt,6
5912,30,L,5-10jt,0
5913,53,L,5-10jt,0
5914,26,P,5-10jt,3
5915,22,P,5-10jt,4
5916,53,P,5-10jt,5
5917,22,L,5-10jt,0
5918,27,L,5-10jt,4
5919,57,P,5-10jt,5
5920,47,P,5-10jt,2
5921,47,L,5-10jt,3
5922,40,P,5-10jt,3
5923,33,L,5-10jt,4
5924,43,L,5-10jt,5
5925,59,P,5-10jt,0
5926,17,L,5-10jt,0
5927,54,P,5-10jt,0
5928,33,L,5-10jt,2
