,Usia,Gender,Gaji,Jumlah Anak
1928,52,L,1-3jt,0
1929,23,L,1-3jt,0
1930,31,P,1-3jt,6
1931,52,L,1-3jt,5
1932,60,P,1-3jt,5
1933,53,L,1-3jt,3
1934,52,L,1-3jt,5
1935,59,P,1-3jt,2
1936,52,L,1-3jt,4
1937,25,L,1-3jt,5
1938,30,L,1-3jt,0
1939,37,P,1-3jt,4
1940,25,P,1-3jt,2
1941,51,P,1-3jt,1
1942,43,L,1-3jt,4
1943,44,L,1-3jt,4
1944,54,L,1-3jt,6
1945,29,L,1-3jt,3
1946,36,P,1-3jt,0
1947,47,L,1-3jt,1
1948,31,L,1-3jt,3
1949,55,L,1-3jt,5
1950,35,L,1-3jt,0
1951,35,L,1-3jt,0
1952,54,L,1-3jt,4
1953,30,L,1-3jt,6
1954,24,L,1-3jt,0
1955,58,L,1-3jt,3
1956,44,P,1-3jt,3
1957,29,L,1-3jt,3
1958,31,L,1-3jt,1
1959,52,L,1-3jt,4
1960,45,P,1-3jt,1
1961,35,L,1-3jt,1
1962,41,P,1-3jt,4
1963,51,L,1-3jt,3
1964,39,P,1-3jt,3
1965,45,P,1-3jt,2
1966,28,P,1-3jt,0
1967,54,L,1-3jt,3
1968,38,P,1-3jt,4
1969,57,P,1-3jt,2
1970,56,L,1-3jt,0
1971,30,L,1-3jt,1
1972,54,P,1-3jt,3
1973,41,L,1-3jt,3
1974,40,P,1-3jt,0
1975,26,P,1-3jt,3
1976,53,P,1-3jt,1
1977,49,P,1-3jt,4
1978,38,L,1-3jt,0
1979,40,P,1-3jt,2
1980,46,L,1-3jt,3
1981,26,L,1-3jt,3
1982,22,P,1-3jt,3
1983,47,L,1-3jt,5
1984,36,L,1-3jt,6
1985,19,P,1-3jt,6
1986,36,P,1-3jt,0
1987,43,L,1-3jt,3
1988,58,P,1-3jt,2
1989,46,L,1-3jt,5
1990,23,L,1-3jt,1
1991,42,L,1-3jt,0
1992,53,P,1-3jt,6
1993,27,L,1-3jt,0
1994,52,P,1-3jt,5
1995,21,L,1-3jt,3
1996,44,P,1-3jt,5
1997,22,L,1-3jt,6
1998,51,P,1-3jt,1
1999,42,P,1-3jt,5
2000,53,P,1-3jt,2
2001,47,L,1-3jt,2
2002,48,P,1-3jt,3
2003,54,P,1-3jt,6
2004,54,P,1-3jt,5
2005,45,P,1-3jt,6
2006,28,L,1-3jt,1
2007,53,L,1-3jt,2
2008,33,L,1-3jt,0
2009,23,L,1-3jt,1
2010,26,P,1-3jt,5
2011,36,P,1-3jt,0
2012,35,L,1-3jt,1
2013,28,L,1-3jt,3
2014,38,L,1-3jt,2
2015,43,P,1-3jt,3
2016,22,P,1-3jt,2
2017,44,L,1-3jt,5
2018,47,L,1-3jt,3
2019,38,L,1-3jt,4
2020,50,L,1-3jt,4
2021,50,P,1-3jt,6
2022,26,P,1-3jt,3
2023,51,P,1-3jt,3
2024,45,P,1-3jt,5
2025,24,L,1-3jt,1
2026,28,P,1-3jt,5
2027,48,P,1-3jt,2
2028,19,L,1-3jt,2
2029,51,L,1-3jt,4
2030,30,L,1-3jt,5
2031,31,L,1-3jt,1
2032,40,L,1-3jt,1
2033,25,L,1-3jt,6
2034,47,P,1-3jt,6
2035,40,P,1-3jt,5
2036,24,L,1-3jt,6
2037,43,L,1-3jt,4
2038,23,P,1-3jt,2
2039,33,L,1-3jt,3
2040,48,L,1-3jt,2
2041,55,L,1-3jt,4
2042,52,L,1-3jt,2
2043,24,P,1-3jt,1
2044,29,P,1-3jt,2
2045,26,L,1-3jt,5
2046,55,L,1-3jt,1
2047,19,L,1-3jt,0
2048,25,L,1-3jt,1
2049,27,L,1-3jt,1
2050,23,L,1-3jt,5
2051,38,L,1-3jt,6
2052,42,L,1-3jt,4
2053,22,L,1-3jt,0
2054,53,L,1-3jt,0
2055,22,L,1-3jt,0
2056,38,P,1-3jt,1
2057,57,L,1-3jt,0
2058,25,P,1-3jt,4
2059,22,L,1-3jt,2
2060,52,L,1-3jt,6
2061,28,P,1-3jt,5
2062,26,P,1-3jt,4
2063,23,L,1-3jt,1
2064,28,L,1-3jt,3
2065,26,L,1-3jt,0
2066,55,P,1-3jt,4
2067,25,L,1-3jt,5
2068,56,P,1-3jt,2
2069,44,P,1-3jt,2
2070,55,P,1-3jt,6
2071,52,L,1-3jt,5
2072,59,P,1-3jt,2
2073,60,P,1-3jt,6
2074,35,L,1-3jt,3
2075,42,P,1-3jt,1
2076,34,P,1-3jt,0
2077,36,L,1-3jt,4
2078,53,P,1-3jt,2
2079,56,L,1-3jt,1
2080,59,P,1-3jt,6
2081,51,P,1-3jt,0
2082,20,P,1-3jt,0
2083,50,L,1-3jt,3
2084,41,P,1-3jt,0
2085,56,L,1-3jt,2
2086,36,L,1-3jt,1
2087,26,P,1-3jt,3
2088,46,L,1-3jt,0
2089,55,L,1-3jt,3
2090,30,L,1-3jt,0
2091,39,P,1-3jt,4
2092,33,P,1-3jt,5
2093,51,P,1-3jt,4
2094,21,L,1-3jt,1
2095,25,L,1-3jt,1
2096,22,P,1-3jt,1
2097,59,L,1-3jt,4
2098,54,P,1-3jt,6
2099,52,L,1-3jt,3
2100,38,L,1-3jt,0
2101,19,P,1-3jt,0
2102,42,P,1-3jt,2
2103,20,P,1-3jt,5
2104,59,P,1-3jt,6
2105,30,P,1-3jt,6
2106,51,L,1-3jt,6
2107,34,P,1-3jt,2
2108,48,P,1-3jt,1
2109,51,L,1-3jt,5
2110,48,P,1-3jt,3
2111,42,P,1-3jt,2
2112,41,L,1-3jt,0
2113,17,L,1-3jt,1
2114,29,L,1-3jt,3
2115,19,P,1-3jt,1
2116,41,L,1-3jt,5
2117,38,L,1-3jt,0
2118,51,L,1-3jt,2
2119,17,P,1-3jt,3
2120,26,P,1-3jt,0
2121,45,L,1-3jt,4
2122,45,L,1-3jt,5
2123,19,P,1-3jt,1
2124,46,L,1-3jt,6
2125,21,P,1-3jt,4
2126,53,P,1-3jt,0
2127,60,P,1-3jt,6
2128,22,L,1-3jt,6
2129,30,P,1-3jt,6
2130,45,P,1-3jt,6
2131,40,L,1-3jt,2
2132,42,L,1-3jt,3
2133,54,L,1-3jt,2
2134,36,L,1-3jt,1
2135,25,L,1-3jt,1
2136,48,L,1-3jt,5
2137,20,L,1-3jt,6
2138,47,P,1-3jt,4
2139,17,P,1-3jt,4
2140,44,P,1-3jt,0
2141,24,P,1-3jt,1
2142,19,L,1-3jt,0
2143,37,L,1-3jt,4
2144,46,L,1-3jt,5
2145,26,L,1-3jt,3
2146,43,P,1-3jt,4
2147,17,P,1-3jt,2
2148,30,L,1-3jt,0
2149,33,L,1-3jt,2
2150,51,P,1-3jt,4
2151,33,P,1-3jt,5
2152,25,L,1-3jt,6
2153,38,P,1-3jt,5
2154,35,P,1-3jt,1
2155,52,L,1-3jt,3
2156,52,L,1-3jt,2
2157,29,L,1-3jt,0
2158,55,P,1-3jt,1
2159,19,L,1-3jt,2
2160,36,P,1-3jt,5
2161,24,L,1-3jt,0
2162,59,L,1-3jt,4
2163,18,P,1-3jt,2
2164,40,L,1-3jt,5
2165,20,L,1-3jt,3
2166,56,L,1-3jt,6
2167,19,P,1-3jt,5
2168,44,P,1-3jt,4
2169,28,L,1-3jt,6
2170,46,L,1-3jt,6
2171,35,L,1-3jt,3
2172,59,L,1-3jt,5
2173,47,L,1-3jt,4
2174,19,L,1-3jt,1
2175,34,L,1-3jt,0
2176,36,P,1-3jt,6
2177,46,P,1-3jt,6
2178,49,P,1-3jt,4
2179,23,L,1-3jt,3
2180,43,L,1-3jt,0
2181,40,L,1-3jt,5
2182,43,L,1-3jt,0
2183,54,L,1-3jt,0
2184,38,P,1-3jt,5
2185,49,L,1-3jt,4
2186,42,P,1-3jt,4
2187,20,L,1-3jt,6
2188,29,P,1-3jt,5
2189,25,P,1-3jt,5
2190,56,L,1-3jt,0
2191,53,P,1-3jt,3
2192,52,P,1-3jt,2
2193,21,L,1-3jt,5
2194,42,P,1-3jt,4
2195,45,L,1-3jt,6
2196,26,L,1-3jt,3
2197,48,P,1-3jt,5
2198,26,P,1-3jt,5
2199,36,P,1-3jt,3
2200,21,P,1-3jt,6
2201,50,P,1-3jt,6
2202,48,P,1-3jt,3
2203,46,P,1-3jt,2
2204,43,P,1-3jt,4
2205,43,L,1-3jt,3
2206,41,L,1-3jt,4
2207,40,L,1-3jt,1
2208,26,P,1-3jt,3
2209,21,P,1-3jt,6
2210,20,P,1-3jt,0
2211,28,L,1-3jt,4
2212,25,L,1-3jt,3
2213,26,L,1-3jt,0
2214,56,P,1-3jt,1
2215,41,P,1-3jt,0
2216,20,P,1-3jt,6
2217,31,P,1-3jt,5
2218,18,P,1-3jt,5
2219,29,P,1-3jt,6
2220,20,P,1-3jt,1
2221,42,L,1-3jt,1
2222,29,P,1-3jt,1
2223,58,L,1-3jt,3
2224,34,P,1-3jt,5
2225,20,L,1-3jt,5
2226,40,L,1-3jt,0
2227,46,P,1-3jt,2
2228,52,P,1-3jt,0
2229,21,P,1-3jt,2
2230,22,P,1-3jt,2
2231,31,P,1-3jt,5
2232,30,P,1-3jt,5
2233,33,L,1-3jt,4
2234,56,P,1-3jt,1
2235,39,L,1-3jt,5
2236,44,L,1-3jt,5
2237,39,L,1-3jt,5
2238,43,L,1-3jt,6
2239,47,P,1-3jt,4
2240,43,P,1-3jt,6
2241,24,P,1-3jt,0
2242,22,P,1-3jt,5
2243,38,L,1-3jt,0
2244,47,L,1-3jt,6
2245,26,P,1-3jt,5
2246,20,P,1-3jt,4
2247,18,L,1-3jt,5
2248,19,P,1-3jt,6
2249,51,P,1-3jt,0
2250,34,P,1-3jt,6
2251,33,L,1-3jt,0
2252,48,L,1-3jt,0
2253,44,L,1-3jt,2
2254,38,P,1-3jt,5
2255,39,L,1-3jt,2
2256,36,P,1-3jt,0
2257,36,L,1-3jt,5
2258,55,P,1-3jt,1
2259,57,P,1-3jt,6
2260,32,P,1-3jt,4
2261,36,P,1-3jt,1
2262,44,L,1-3jt,0
2263,17,L,1-3jt,0
2264,41,L,1-3jt,1
2265,23,L,1-3jt,5
2266,28,P,1-3jt,5
2267,57,P,1-3jt,4
2268,47,P,1-3jt,5
2269,30,P,1-3jt,0
2270,58,L,1-3jt,5
2271,38,L,1-3jt,2
2272,17,L,1-3jt,4
2273,48,P,1-3jt,3
2274,54,L,1-3jt,5
2275,56,P,1-3jt,6
2276,23,L,1-3jt,0
2277,33,P,1-3jt,1
2278,47,L,1-3jt,3
2279,56,P,1-3jt,5
2280,23,L,1-3jt,1
2281,47,P,1-3jt,4
2282,60,P,1-3jt,3
2283,34,L,1-3jt,1
2284,53,L,1-3jt,5
2285,19,P,1-3jt,5
2286,45,L,1-3jt,2
2287,36,L,1-3jt,6
2288,23,L,1-3jt,6
2289,45,P,1-3jt,3
2290,26,P,1-3jt,5
2291,50,P,1-3jt,6
2292,37,L,1-3jt,5
2293,49,L,1-3jt,1
2294,21,L,1-3jt,4
2295,52,P,1-3jt,6
2296,44,P,1-3jt,6
2297,22,L,1-3jt,6
2298,31,L,1-3jt,3
2299,37,P,1-3jt,3
2300,52,P,1-3jt,0
2301,33,L,1-3jt,4
2302,56,L,1-3jt,5
2303,41,P,1-3jt,6
2304,49,P,1-3jt,2
2305,25,L,1-3jt,0
2306,20,L,1-3jt,5
2307,35,L,1-3jt,2
2308,33,L,1-3jt,2
2309,19,L,1-3jt,5
2310,38,L,1-3jt,4
2311,20,P,1-3jt,4
2312,51,P,1-3jt,0
2313,55,P,1-3jt,5
2314,35,P,1-3jt,0
2315,18,L,1-3jt,4
2316,38,L,1-3jt,2
2317,17,L,1-3jt,5
2318,57,P,1-3jt,2
2319,35,L,1-3jt,0
2320,49,L,1-3jt,4
2321,59,P,1-3jt,6
2322,21,P,1-3jt,2
2323,27,P,1-3jt,5
2324,50,P,1-3jt,0
2325,22,L,1-3jt,6
2326,18,L,1-3jt,1
2327,25,P,1-3jt,2
2328,60,L,1-3jt,6
2329,29,L,1-3jt,6
2330,23,L,1-3jt,3
2331,59,L,1-3jt,6
2332,28,L,1-3jt,6
2333,18,L,1-3jt,0
2334,51,P,1-3jt,4
2335,21,P,1-3jt,2
2336,38,P,1-3jt,4
2337,46,P,1-3jt,6
2338,45,P,1-3jt,3
2339,26,L,1-3jt,5
2340,19,L,1-3jt,6
2341,35,P,1-3jt,2
2342,32,P,1-3jt,2
2343,48,L,1-3jt,6
2344,28,L,1-3jt,0
2345,23,P,1-3jt,1
2346,38,P,1-3jt,0
2347,44,P,1-3jt,2
2348,44,P,1-3jt,1
2349,42,L,1-3jt,3
2350,59,L,1-3jt,6
2351,58,P,1-3jt,5
2352,39,P,1-3jt,1
2353,48,L,1-3jt,6
2354,30,P,1-3jt,5
2355,31,L,1-3jt,6
2356,38,L,1-3jt,4
2357,49,L,1-3jt,3
2358,19,L,1-3jt,6
2359,49,P,1-3jt,6
2360,35,P,1-3jt,3
2361,19,L,1-3jt,3
2362,54,L,1-3jt,6
2363,44,L,1-3jt,6
2364,45,L,1-3jt,4
2365,25,P,1-3jt,2
2366,57,P,1-3jt,4
2367,38,P,1-3jt,5
2368,36,L,1-3jt,3
2369,22,L,1-3jt,2
2370,51,L,1-3jt,3
2371,33,P,1-3jt,5
2372,29,P,1-3jt,0
2373,20,L,1-3jt,3
2374,57,P,1-3jt,2
2375,60,P,1-3jt,4
2376,21,P,1-3jt,2
2377,53,L,1-3jt,5
2378,22,L,1-3jt,1
2379,50,P,1-3jt,1
2380,52,L,1-3jt,6
2381,23,L,1-3jt,3
2382,52,P,1-3jt,1
2383,26,L,1-3jt,1
2384,20,P,1-3jt,3
2385,33,P,1-3jt,5
2386,38,P,1-3jt,1
2387,39,L,1-3jt,4
2388,58,P,1-3jt,2
2389,35,P,1-3jt,2
2390,27,P,1-3jt,2
2391,50,L,1-3jt,6
2392,29,L,1-3jt,0
2393,42,L,1-3jt,4
2394,49,L,1-3jt,4
2395,39,L,1-3jt,2
2396,56,L,1-3jt,4
2397,24,P,1-3jt,6
2398,19,P,1-3jt,1
2399,47,P,1-3jt,6
2400,60,L,1-3jt,2
2401,42,P,1-3jt,4
2402,31,P,1-3jt,5
2403,22,L,1-3jt,2
2404,40,P,1-3jt,6
2405,21,P,1-3jt,1
2406,26,P,1-3jt,0
2407,41,L,1-3jt,0
2408,24,P,1-3jt,0
2409,34,L,1-3jt,1
2410,43,P,1-3jt,4
2411,34,P,1-3jt,4
2412,26,L,1-3jt,6
2413,56,L,1-3jt,6
2414,34,L,1-3jt,4
2415,20,P,1-3jt,6
2416,53,L,1-3jt,3
2417,23,L,1-3jt,5
2418,19,P,1-3jt,1
2419,60,L,1-3jt,4
2420,49,P,1-3jt,3
2421,59,L,1-3jt,0
2422,33,P,1-3jt,4
2423,45,P,1-3jt,3
2424,44,P,1-3jt,2
2425,39,L,1-3jt,3
2426,34,L,1-3jt,2
2427,55,L,1-3jt,5
2428,17,P,1-3jt,4
2429,34,L,1-3jt,5
2430,54,P,1-3jt,4
2431,54,L,1-3jt,2
2432,57,P,1-3jt,3
2433,45,P,1-3jt,1
2434,59,L,1-3jt,1
2435,41,P,1-3jt,0
2436,17,L,1-3jt,6
2437,18,P,1-3jt,1
2438,22,P,1-3jt,6
2439,30,P,1-3jt,6
2440,42,L,1-3jt,0
2441,36,L,1-3jt,1
2442,19,P,1-3jt,1
2443,50,P,1-3jt,0
2444,43,L,1-3jt,1
2445,57,P,1-3jt,0
2446,39,L,1-3jt,6
2447,17,P,1-3jt,3
2448,22,P,1-3jt,1
2449,26,L,1-3jt,6
2450,38,L,1-3jt,4
2451,42,L,1-3jt,1
2452,18,L,1-3jt,1
2453,29,P,1-3jt,1
2454,49,L,1-3jt,4
2455,53,P,1-3jt,3
2456,27,P,1-3jt,5
2457,55,L,1-3jt,0
2458,31,P,1-3jt,5
2459,42,P,1-3jt,4
2460,17,P,1-3jt,3
2461,34,L,1-3jt,5
2462,21,P,1-3jt,0
2463,26,L,1-3jt,4
2464,51,L,1-3jt,4
2465,55,P,1-3jt,0
2466,44,P,1-3jt,1
2467,51,L,1-3jt,3
2468,47,P,1-3jt,4
2469,54,P,1-3jt,5
2470,32,L,1-3jt,0
2471,29,L,1-3jt,0
2472,33,L,1-3jt,0
2473,57,P,1-3jt,2
2474,31,P,1-3jt,4
2475,29,P,1-3jt,2
2476,24,P,1-3jt,4
2477,45,P,1-3jt,6
2478,27,L,1-3jt,4
2479,21,P,1-3jt,2
2480,20,P,1-3jt,2
2481,19,L,1-3jt,4
2482,51,P,1-3jt,3
2483,48,L,1-3jt,3
2484,40,L,1-3jt,5
2485,26,L,1-3jt,5
2486,56,L,1-3jt,2
2487,21,L,1-3jt,6
2488,38,L,1-3jt,1
2489,37,P,1-3jt,6
2490,35,P,1-3jt,2
2491,34,P,1-3jt,3
2492,55,L,1-3jt,1
2493,60,P,1-3jt,2
2494,17,P,1-3jt,1
2495,34,L,1-3jt,0
2496,36,P,1-3jt,3
2497,46,P,1-3jt,4
2498,60,L,1-3jt,2
2499,43,P,1-3jt,4
2500,50,L,1-3jt,5
2501,29,P,1-3jt,0
2502,43,P,1-3jt,6
2503,55,L,1-3jt,3
2504,33,P,1-3jt,0
2505,38,L,1-3jt,3
2506,47,P,1-3jt,4
2507,34,P,1-3jt,0
2508,60,L,1-3jt,2
2509,48,P,1-3jt,0
2510,34,P,1-3jt,3
2511,54,L,1-3jt,6
2512,42,P,1-3jt,4
2513,34,L,1-3jt,0
2514,51,P,1-3jt,0
2515,20,P,1-3jt,5
2516,39,P,1-3jt,6
2517,51,L,1-3jt,1
2518,59,L,1-3jt,2
2519,46,P,1-3jt,6
2520,22,P,1-3jt,5
2521,60,P,1-3jt,6
2522,22,P,1-3jt,3
2523,39,P,1-3jt,3
2524,45,L,1-3jt,5
2525,33,P,1-3jt,2
2526,49,L,1-3jt,5
2527,53,L,1-3jt,2
2528,26,L,1-3jt,1
2529,37,L,1-3jt,1
2530,40,L,1-3jt,4
2531,31,P,1-3jt,5
2532,22,L,1-3jt,0
2533,59,P,1-3jt,4
2534,27,P,1-3jt,3
2535,51,P,1-3jt,1
2536,55,L,1-3jt,5
2537,36,L,1-3jt,6
2538,45,L,1-3jt,6
2539,41,P,1-3jt,4
2540,36,P,1-3jt,0
2541,19,P,1-3jt,4
2542,53,L,1-3jt,0
2543,57,L,1-3jt,5
2544,24,P,1-3jt,4
2545,52,P,1-3jt,6
2546,58,P,1-3jt,1
2547,34,P,1-3jt,0
2548,56,P,1-3jt,6
2549,40,P,1-3jt,5
2550,49,P,1-3jt,4
2551,31,L,1-3jt,5
2552,52,P,1-3jt,6
2553,37,L,1-3jt,1
2554,17,P,1-3jt,3
2555,36,P,1-3jt,1
2556,34,P,1-3jt,0
2557,56,L,1-3jt,2
2558,31,P,1-3jt,4
2559,49,P,1-3jt,2
2560,49,L,1-3jt,3
2561,25,L,1-3jt,3
2562,57,P,1-3jt,0
2563,22,L,1-3jt,5
2564,47,P,1-3jt,1
2565,29,P,1-3jt,5
2566,50,L,1-3jt,0
2567,46,L,1-3jt,2
2568,25,L,1-3jt,4
2569,53,L,1-3jt,2
2570,38,L,1-3jt,5
2571,26,P,1-3jt,2
2572,22,L,1-3jt,2
2573,40,L,1-3jt,1
2574,41,P,1-3jt,4
2575,51,P,1-3jt,6
2576,31,P,1-3jt,0
2577,29,P,1-3jt,0
2578,42,P,1-3jt,2
2579,52,P,1-3jt,1
2580,47,P,1-3jt,2
2581,54,L,1-3jt,1
2582,29,P,1-3jt,3
2583,42,L,1-3jt,5
2584,31,P,1-3jt,2
2585,18,P,1-3jt,0
2586,26,P,1-3jt,5
2587,52,P,1-3jt,6
2588,20,P,1-3jt,1
2589,34,P,1-3jt,0
2590,39,P,1-3jt,5
2591,39,P,1-3jt,4
2592,28,P,1-3jt,2
2593,52,P,1-3jt,4
2594,53,P,1-3jt,4
2595,33,L,1-3jt,5
2596,19,P,1-3jt,3
2597,33,P,1-3jt,2
2598,29,L,1-3jt,1
2599,18,P,1-3jt,3
2600,33,L,1-3jt,3
2601,55,P,1-3jt,2
2602,36,L,1-3jt,6
2603,39,P,1-3jt,2
2604,33,L,1-3jt,2
2605,28,L,1-3jt,6
2606,37,L,1-3jt,6
2607,31,P,1-3jt,3
2608,35,P,1-3jt,4
2609,47,L,1-3jt,3
2610,34,L,1-3jt,1
2611,46,P,1-3jt,6
2612,29,L,1-3jt,1
2613,24,L,1-3jt,5
2614,56,P,1-3jt,1
2615,53,L,1-3jt,3
2616,54,P,1-3jt,5
2617,39,P,1-3jt,2
2618,29,L,1-3jt,4
2619,58,L,1-3jt,1
2620,30,L,1-3jt,4
2621,40,P,1-3jt,3
2622,32,L,1-3jt,6
2623,19,L,1-3jt,1
2624,56,L,1-3jt,3
2625,32,P,1-3jt,2
2626,22,P,1-3jt,3
2627,21,L,1-3jt,6
2628,45,P,1-3jt,4
2629,21,P,1-3jt,1
2630,35,P,1-3jt,4
2631,45,P,1-3jt,4
2632,50,L,1-3jt,0
2633,57,P,1-3jt,5
2634,21,P,1-3jt,1
2635,17,L,1-3jt,4
2636,53,L,1-3jt,2
2637,21,P,1-3jt,3
2638,21,P,1-3jt,4
2639,41,L,1-3jt,1
2640,22,P,1-3jt,1
2641,27,P,1-3jt,4
2642,58,P,1-3jt,2
2643,44,L,1-3jt,6
2644,29,P,1-3jt,5
2645,29,P,1-3jt,6
2646,27,L,1-3jt,3
2647,43,L,1-3jt,6
2648,36,L,1-3jt,0
2649,41,P,1-3jt,2
2650,52,P,1-3jt,3
2651,31,L,1-3jt,0
2652,34,P,1-3jt,2
2653,42,P,1-3jt,3
2654,31,P,1-3jt,1
2655,47,L,1-3jt,4
2656,51,P,1-3jt,4
2657,27,P,1-3jt,2
2658,30,P,1-3jt,6
2659,49,P,1-3jt,2
2660,29,L,1-3jt,5
2661,28,L,1-3jt,1
2662,30,P,1-3jt,1
2663,42,L,1-3jt,1
2664,34,P,1-3jt,2
2665,44,L,1-3jt,6
2666,17,P,1-3jt,6
2667,55,P,1-3jt,3
2668,23,P,1-3jt,1
2669,46,L,1-3jt,4
2670,23,P,1-3jt,0
2671,38,P,1-3jt,1
2672,40,P,1-3jt,4
2673,26,L,1-3jt,0
2674,32,L,1-3jt,3
2675,59,P,1-3jt,3
2676,41,L,1-3jt,3
2677,48,P,1-3jt,1
2678,40,L,1-3jt,2
2679,54,P,1-3jt,0
2680,21,L,1-3jt,4
2681,27,L,1-3jt,4
2682,37,P,1-3jt,2
2683,24,P,1-3jt,4
2684,33,P,1-3jt,6
2685,30,P,1-3jt,5
2686,59,P,1-3jt,5
2687,43,P,1-3jt,3
2688,17,P,1-3jt,6
2689,35,L,1-3jt,1
2690,52,P,1-3jt,1
2691,35,P,1-3jt,1
2692,56,L,1-3jt,0
2693,42,L,1-3jt,6
2694,29,P,1-3jt,6
2695,18,P,1-3jt,3
2696,39,L,1-3jt,5
2697,25,P,1-3jt,2
2698,21,L,1-3jt,2
2699,57,L,1-3jt,1
2700,52,L,1-3jt,0
2701,19,P,1-3jt,2
2702,53,P,1-3jt,6
2703,20,P,1-3jt,3
2704,46,P,1-3jt,2
2705,28,P,1-3jt,4
2706,40,P,1-3jt,0
2707,40,P,1-3jt,4
2708,46,L,1-3jt,5
2709,37,L,1-3jt,1
2710,50,L,1-3jt,1
2711,39,P,1-3jt,3
2712,18,L,1-3jt,0
2713,50,L,1-3jt,3
2714,18,P,1-3jt,6
2715,57,P,1-3jt,4
2716,18,L,1-3jt,5
2717,38,L,1-3jt,5
2718,44,P,1-3jt,4
2719,50,L,1-3jt,1
2720,28,L,1-3jt,4
2721,19,L,1-3jt,2
2722,19,P,1-3jt,5
2723,28,L,1-3jt,5
2724,60,P,1-3jt,2
2725,49,L,1-3jt,3
2726,25,L,1-3jt,5
2727,42,P,1-3jt,0
2728,46,L,1-3jt,6
2729,24,P,1-3jt,4
2730,28,L,1-3jt,4
2731,37,P,1-3jt,0
2732,53,P,1-3jt,1
2733,53,L,1-3jt,1
2734,26,L,1-3jt,5
2735,55,L,1-3jt,3
2736,44,P,1-3jt,5
2737,55,P,1-3jt,4
2738,60,L,1-3jt,3
2739,43,P,1-3jt,2
2740,42,L,1-3jt,3
2741,51,L,1-3jt,3
2742,40,P,1-3jt,1
2743,53,P,1-3jt,5
2744,50,P,1-3jt,2
2745,38,P,1-3jt,6
2746,57,P,1-3jt,4
2747,17,L,1-3jt,1
2748,57,P,1-3jt,6
2749,55,P,1-3jt,1
2750,26,P,1-3jt,3
2751,30,L,1-3jt,2
2752,23,P,1-3jt,2
2753,49,P,1-3jt,1
2754,35,P,1-3jt,0
2755,34,P,1-3jt,0
2756,42,P,1-3jt,0
2757,45,L,1-3jt,2
2758,25,P,1-3jt,2
2759,29,P,1-3jt,3
2760,34,L,1-3jt,6
2761,21,P,1-3jt,5
2762,21,L,1-3jt,2
2763,30,P,1-3jt,2
2764,37,L,1-3jt,6
2765,54,P,1-3jt,3
2766,41,P,1-3jt,0
2767,17,P,1-3jt,1
2768,54,P,1-3jt,2
2769,45,P,1-3jt,2
2770,35,L,1-3jt,1
2771,53,P,1-3jt,6
2772,54,P,1-3jt,1
2773,47,L,1-3jt,0
2774,26,L,1-3jt,0
2775,29,L,1-3jt,0
2776,35,L,1-3jt,3
2777,37,P,1-3jt,3
2778,18,P,1-3jt,5
2779,35,L,1-3jt,2
2780,59,P,1-3jt,0
2781,51,P,1-3jt,3
2782,21,L,1-3jt,5
2783,44,P,1-3jt,1
2784,44,P,1-3jt,6
2785,29,L,1-3jt,6
2786,56,L,1-3jt,4
2787,55,L,1-3jt,0
2788,53,L,1-3jt,2
2789,40,L,1-3jt,0
2790,47,P,1-3jt,2
2791,21,P,1-3jt,2
2792,50,L,1-3jt,2
2793,29,P,1-3jt,4
2794,59,P,1-3jt,4
2795,53,L,1-3jt,3
2796,48,P,1-3jt,5
2797,20,L,1-3jt,6
2798,46,L,1-3jt,4
2799,17,P,1-3jt,5
2800,58,L,1-3jt,1
2801,24,L,1-3jt,1
2802,30,L,1-3jt,1
2803,47,P,1-3jt,0
2804,29,P,1-3jt,6
2805,55,P,1-3jt,4
2806,42,L,1-3jt,1
2807,43,P,1-3jt,2
2808,22,L,1-3jt,2
2809,28,L,1-3jt,5
2810,39,P,1-3jt,4
2811,34,P,1-3jt,4
2812,36,P,1-3jt,4
2813,42,L,1-3jt,2
2814,47,L,1-3jt,6
2815,53,P,1-3jt,1
2816,43,L,1-3jt,4
2817,42,P,1-3jt,4
2818,26,P,1-3jt,6
2819,54,P,1-3jt,2
2820,58,L,1-3jt,3
2821,37,P,1-3jt,5
2822,45,L,1-3jt,2
2823,53,L,1-3jt,2
2824,52,P,1-3jt,2
2825,36,L,1-3jt,2
2826,18,L,1-3jt,2
2827,20,P,1-3jt,2
2828,36,L,1-3jt,0
2829,60,P,1-3jt,5
2830,17,L,1-3jt,6
2831,35,P,1-3jt,1
2832,20,P,1-3jt,5
2833,38,L,1-3jt,1
2834,34,L,1-3jt,3
2835,20,P,1-3jt,0
2836,50,L,1-3jt,3
2837,21,P,1-3jt,0
2838,41,L,1-3jt,2
2839,19,L,1-3jt,6
2840,56,L,1-3jt,4
2841,42,L,1-3jt,6
2842,33,L,1-3jt,1
2843,18,P,1-3jt,3
2844,56,P,1-3jt,5
2845,31,L,1-3jt,0
2846,24,L,1-3jt,4
2847,31,L,1-3jt,3
2848,58,L,1-3jt,2
2849,60,L,1-3jt,0
2850,39,P,1-3jt,2
2851,52,L,1-3jt,1
2852,53,P,1-3jt,4
2853,29,P,1-3jt,3
2854,30,L,1-3jt,4
2855,21,P,1-3jt,1
2856,57,P,1-3jt,1
2857,19,L,1-3jt,5
2858,58,L,1-3jt,1
